SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY
0,1.3400E+002,2.6700E+002,3.2793E-001,1.1808E+000,4.3434E-002,9.5604E-002,0.0000E+000,4.0000E+000,5.5042E-002
1,1.3400E+002,2.6800E+002,2.4431E-001,1.1437E+000,4.5285E-002,1.0439E-001,0.0000E+000,4.0000E+000,5.8007E-002
2,1.3400E+002,2.6900E+002,2.4797E-001,1.1599E+000,4.6344E-002,9.9118E-002,0.0000E+000,4.0000E+000,5.9921E-002
3,1.3400E+002,2.7000E+002,3.0076E-001,1.1393E+000,4.3148E-002,1.2655E-001,0.0000E+000,4.0000E+000,5.6328E-002
4,1.3400E+002,2.7100E+002,2.5197E-001,1.1654E+000,4.0058E-002,9.3551E-002,0.0000E+000,4.0000E+000,5.2149E-002
5,1.3500E+002,2.7100E+002,3.5011E-001,1.1227E+000,3.7001E-002,1.4911E-001,0.0000E+000,4.0000E+000,4.7251E-002
6,1.3500E+002,2.7000E+002,4.1034E-001,1.1299E+000,3.9708E-002,1.8831E-001,0.0000E+000,4.0000E+000,5.0631E-002
7,1.3500E+002,2.6900E+002,3.4879E-001,1.1451E+000,4.2677E-002,1.4136E-001,0.0000E+000,4.0000E+000,5.3882E-002
8,1.3500E+002,2.6800E+002,3.7405E-001,1.1373E+000,4.1622E-002,1.4823E-001,0.0000E+000,4.0000E+000,5.2265E-002
9,1.3500E+002,2.6700E+002,4.8704E-001,1.1733E+000,4.0632E-002,1.3917E-001,0.0000E+000,4.0000E+000,5.0985E-002
10,1.3600E+002,2.6700E+002,8.5266E-001,1.1578E+000,4.5070E-002,1.9905E-001,0.0000E+000,4.0000E+000,5.8941E-002
11,1.3600E+002,2.6800E+002,6.9652E-001,1.1335E+000,4.5696E-002,2.1347E-001,0.0000E+000,4.0000E+000,5.7978E-002
12,1.3600E+002,2.6900E+002,6.1271E-001,1.1318E+000,4.7290E-002,2.0360E-001,0.0000E+000,4.0000E+000,5.9447E-002
13,1.3600E+002,2.7000E+002,7.0753E-001,1.1245E+000,4.4025E-002,2.7541E-001,0.0000E+000,4.0000E+000,5.6531E-002
14,1.3600E+002,2.7100E+002,6.0271E-001,1.0780E+000,4.1918E-002,2.2595E-001,0.0000E+000,4.0000E+000,5.3709E-002
15,1.3700E+002,2.7100E+002,9.6955E-001,1.1486E+000,5.1342E-002,2.3029E-001,0.0000E+000,4.0000E+000,6.9072E-002
16,1.3700E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
17,1.3700E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
18,1.3700E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
19,1.3700E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
20,1.3800E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
21,1.3800E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
22,1.3800E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
23,1.3800E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
24,1.3800E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
25,1.3900E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
26,1.3900E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
27,1.3900E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
28,1.3900E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
29,1.3900E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
30,1.4000E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
31,1.4000E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
32,1.4000E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
33,1.4000E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
34,1.4000E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
35,1.4100E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
36,1.4100E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
37,1.4100E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
38,1.4100E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
39,1.4100E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
40,1.4200E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
41,1.4200E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
42,1.4200E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
43,1.4200E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
44,1.4200E+002,2.7100E+002,3.0307E+000,9.9731E-001,3.6484E-002,1.5302E-001,0.0000E+000,4.0000E+000,6.2558E-002
45,1.4300E+002,2.7100E+002,2.4626E+000,1.1327E+000,3.4642E-002,1.2790E-001,0.0000E+000,4.0000E+000,5.7434E-002
46,1.4300E+002,2.7000E+002,2.4479E+000,1.0646E+000,2.9606E-002,1.6140E-001,0.0000E+000,4.0000E+000,5.2017E-002
47,1.4300E+002,2.6900E+002,2.5477E+000,1.0091E+000,3.1147E-002,1.2219E-001,0.0000E+000,4.0000E+000,5.9935E-002
48,1.4300E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
49,1.4300E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
50,1.4400E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
51,1.4400E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
52,1.4400E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
53,1.4400E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
54,1.4400E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
55,1.4500E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
56,1.4500E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
57,1.4500E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
58,1.4500E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
59,1.4500E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
60,1.4600E+002,2.6700E+002,1.8584E+000,9.8255E-001,2.6830E-002,1.0062E-001,0.0000E+000,4.0000E+000,5.1737E-002
61,1.4600E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
62,1.4600E+002,2.6900E+002,1.7414E+000,9.6267E-001,2.9532E-002,1.0211E-001,0.0000E+000,4.0000E+000,5.4834E-002
63,1.4600E+002,2.7000E+002,1.7749E+000,1.0102E+000,2.9278E-002,1.3088E-001,0.0000E+000,4.0000E+000,5.0473E-002
64,1.4600E+002,2.7100E+002,1.8545E+000,9.6902E-001,3.3010E-002,1.0526E-001,0.0000E+000,4.0000E+000,5.4411E-002
65,1.4700E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
66,1.4700E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
67,1.4700E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
68,1.4700E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
69,1.4700E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
70,1.4800E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
71,1.4800E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
72,1.4800E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
73,1.4800E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
74,1.4800E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
75,1.4900E+002,2.7100E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
76,1.4900E+002,2.7000E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
77,1.4900E+002,2.6900E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
78,1.4900E+002,2.6800E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
79,1.4900E+002,2.6700E+002,0.0000E+000,0.0000E+000,-1.0000E+000,-1.0000E+000,-1.0000E+000,1.1000E+001,0.0000E+000
80,1.5000E+002,2.6700E+002,1.0996E+000,1.0722E+000,7.6027E-002,1.1719E-001,0.0000E+000,4.0000E+000,1.1406E-001
81,1.5000E+002,2.6800E+002,1.1051E+000,1.0788E+000,6.4232E-002,1.1369E-001,0.0000E+000,4.0000E+000,9.6064E-002
82,1.5000E+002,2.6900E+002,1.1387E+000,1.0470E+000,5.8996E-002,1.1627E-001,0.0000E+000,4.0000E+000,9.2756E-002
83,1.5000E+002,2.7000E+002,1.1618E+000,1.1076E+000,5.8828E-002,1.3370E-001,0.0000E+000,4.0000E+000,9.2629E-002
84,1.5000E+002,2.7100E+002,1.2321E+000,1.0336E+000,5.8202E-002,1.1512E-001,0.0000E+000,4.0000E+000,9.3231E-002
85,1.5100E+002,2.7100E+002,8.1848E-001,1.0958E+000,6.0906E-002,1.0487E-001,0.0000E+000,4.0000E+000,8.7554E-002
86,1.5100E+002,2.7000E+002,7.5391E-001,1.1199E+000,6.1624E-002,1.1783E-001,0.0000E+000,4.0000E+000,8.4648E-002
87,1.5100E+002,2.6900E+002,7.5284E-001,1.0811E+000,6.1812E-002,1.0398E-001,0.0000E+000,4.0000E+000,8.2193E-002
88,1.5100E+002,2.6800E+002,6.3113E-001,1.1018E+000,6.7211E-002,1.0138E-001,0.0000E+000,4.0000E+000,8.3898E-002
89,1.5100E+002,2.6700E+002,6.2744E-001,1.0969E+000,7.9584E-002,1.0447E-001,0.0000E+000,4.0000E+000,9.9395E-002
90,1.5200E+002,2.6700E+002,4.2176E-001,1.1169E+000,8.2406E-002,7.5605E-002,0.0000E+000,4.0000E+000,9.5328E-002
91,1.5200E+002,2.6800E+002,4.2652E-001,1.1196E+000,7.0306E-002,7.2722E-002,0.0000E+000,4.0000E+000,8.1370E-002
92,1.5200E+002,2.6900E+002,4.9735E-001,1.1152E+000,6.4787E-002,7.5799E-002,0.0000E+000,4.0000E+000,7.7025E-002
93,1.5200E+002,2.7000E+002,4.8898E-001,1.1257E+000,6.5753E-002,8.2980E-002,0.0000E+000,4.0000E+000,8.2058E-002
94,1.5200E+002,2.7100E+002,4.4900E-001,1.1248E+000,6.4397E-002,7.7306E-002,0.0000E+000,4.0000E+000,8.3723E-002
95,1.5300E+002,2.7100E+002,3.5890E-001,1.1176E+000,6.5262E-002,4.3126E-002,0.0000E+000,4.0000E+000,8.2694E-002
96,1.5300E+002,2.7000E+002,4.3663E-001,1.1423E+000,6.8342E-002,4.8490E-002,0.0000E+000,4.0000E+000,8.3080E-002
97,1.5300E+002,2.6900E+002,4.7121E-001,1.1496E+000,6.6869E-002,4.7268E-002,0.0000E+000,4.0000E+000,7.8276E-002
98,1.5300E+002,2.6800E+002,4.4699E-001,1.1456E+000,7.2732E-002,4.5388E-002,0.0000E+000,4.0000E+000,8.4307E-002
99,1.5300E+002,2.6700E+002,4.3437E-001,1.1423E+000,8.4269E-002,4.7355E-002,0.0000E+000,4.0000E+000,9.7580E-002
100,1.5400E+002,2.6700E+002,4.4645E-001,1.1691E+000,8.2363E-002,3.5802E-002,0.0000E+000,4.0000E+000,9.6559E-002
101,1.5400E+002,2.6800E+002,4.7278E-001,1.1757E+000,7.0814E-002,3.6475E-002,0.0000E+000,4.0000E+000,8.3197E-002
102,1.5400E+002,2.6900E+002,5.1981E-001,1.1791E+000,6.5010E-002,3.7463E-002,0.0000E+000,4.0000E+000,7.7013E-002
103,1.5400E+002,2.7000E+002,5.0291E-001,1.1807E+000,6.6631E-002,3.5963E-002,0.0000E+000,4.0000E+000,8.1487E-002
104,1.5400E+002,2.7100E+002,4.5695E-001,1.1412E+000,6.3508E-002,3.0038E-002,0.0000E+000,4.0000E+000,8.0818E-002
105,1.5500E+002,2.7100E+002,3.3983E-001,1.1514E+000,6.0963E-002,3.5249E-002,0.0000E+000,4.0000E+000,7.6090E-002
106,1.5500E+002,2.7000E+002,3.7084E-001,1.1969E+000,6.3444E-002,4.0508E-002,0.0000E+000,4.0000E+000,7.6214E-002
107,1.5500E+002,2.6900E+002,3.4848E-001,1.1788E+000,6.2252E-002,4.2400E-002,0.0000E+000,4.0000E+000,7.2244E-002
108,1.5500E+002,2.6800E+002,3.3254E-001,1.1787E+000,6.7870E-002,4.0510E-002,0.0000E+000,4.0000E+000,7.9773E-002
109,1.5500E+002,2.6700E+002,3.3124E-001,1.1676E+000,7.8043E-002,3.7656E-002,0.0000E+000,4.0000E+000,9.1598E-002
110,1.5600E+002,2.6700E+002,3.2683E-001,1.1459E+000,7.5267E-002,4.1164E-002,0.0000E+000,4.0000E+000,8.9478E-002
111,1.5600E+002,2.6800E+002,3.4603E-001,1.1587E+000,7.3372E-002,4.3972E-002,0.0000E+000,4.0000E+000,8.8089E-002
112,1.5600E+002,2.6900E+002,3.6324E-001,1.1607E+000,7.0903E-002,4.5261E-002,0.0000E+000,4.0000E+000,8.3579E-002
113,1.5600E+002,2.7000E+002,3.7194E-001,1.1707E+000,6.9607E-002,4.4002E-002,0.0000E+000,4.0000E+000,8.4654E-002
114,1.5600E+002,2.7100E+002,3.4175E-001,1.1259E+000,6.2753E-002,3.9781E-002,0.0000E+000,4.0000E+000,7.8598E-002
115,1.5700E+002,2.7100E+002,2.3182E-001,1.0935E+000,5.4273E-002,3.7442E-002,0.0000E+000,4.0000E+000,6.5186E-002
116,1.5700E+002,2.7000E+002,2.5355E-001,1.1357E+000,6.5088E-002,4.0741E-002,0.0000E+000,4.0000E+000,7.6773E-002
117,1.5700E+002,2.6900E+002,2.5357E-001,1.1562E+000,7.0669E-002,4.1530E-002,0.0000E+000,4.0000E+000,8.1025E-002
118,1.5700E+002,2.6800E+002,2.5792E-001,1.1505E+000,7.0446E-002,3.9836E-002,0.0000E+000,4.0000E+000,8.2596E-002
119,1.5700E+002,2.6700E+002,2.4251E-001,1.1394E+000,6.4272E-002,3.6424E-002,0.0000E+000,4.0000E+000,7.4695E-002
120,1.5800E+002,2.6700E+002,1.9697E-001,1.1233E+000,6.2380E-002,3.6817E-002,0.0000E+000,4.0000E+000,7.1604E-002
121,1.5800E+002,2.6800E+002,2.0945E-001,1.1331E+000,6.9091E-002,3.9606E-002,0.0000E+000,4.0000E+000,7.9911E-002
122,1.5800E+002,2.6900E+002,2.0099E-001,1.1404E+000,6.9601E-002,4.1162E-002,0.0000E+000,4.0000E+000,7.8778E-002
123,1.5800E+002,2.7000E+002,1.8558E-001,1.0979E+000,6.3505E-002,3.8349E-002,0.0000E+000,4.0000E+000,7.3428E-002
124,1.5900E+002,2.7000E+002,1.3815E-001,1.0777E+000,6.3104E-002,3.6404E-002,0.0000E+000,4.0000E+000,7.1332E-002
125,1.5900E+002,2.6900E+002,1.4806E-001,1.1285E+000,6.8904E-002,4.0974E-002,0.0000E+000,4.0000E+000,7.6698E-002
126,1.5900E+002,2.6800E+002,1.6724E-001,1.1193E+000,6.8682E-002,3.9268E-002,0.0000E+000,4.0000E+000,7.8021E-002
127,1.5900E+002,2.6700E+002,1.5617E-001,1.1104E+000,6.1483E-002,3.7318E-002,0.0000E+000,4.0000E+000,6.9386E-002
128,1.6000E+002,2.6600E+002,3.6545E-002,1.0978E+000,4.8779E-002,3.0498E-002,0.0000E+000,4.0000E+000,5.5050E-002
129,1.6000E+002,2.6700E+002,5.4389E-002,1.1058E+000,5.9595E-002,3.6915E-002,0.0000E+000,4.0000E+000,6.6452E-002
130,1.6000E+002,2.6800E+002,6.0984E-002,1.1134E+000,6.6879E-002,3.8422E-002,0.0000E+000,4.0000E+000,7.5070E-002
131,1.6000E+002,2.6900E+002,3.6496E-002,1.1263E+000,6.6705E-002,3.9109E-002,0.0000E+000,4.0000E+000,7.3521E-002
132,1.6000E+002,2.7000E+002,3.3397E-002,1.0718E+000,6.0738E-002,3.3324E-002,0.0000E+000,4.0000E+000,6.7358E-002
133,1.6100E+002,2.7000E+002,-1.2545E-002,1.0765E+000,6.2243E-002,3.0154E-002,0.0000E+000,4.0000E+000,6.8281E-002
134,1.6100E+002,2.6900E+002,-1.3528E-002,1.1278E+000,6.8838E-002,3.5595E-002,0.0000E+000,4.0000E+000,7.5431E-002
135,1.6100E+002,2.6800E+002,2.4878E-002,1.1090E+000,6.9626E-002,3.6711E-002,0.0000E+000,4.0000E+000,7.7655E-002
136,1.6100E+002,2.6700E+002,2.9412E-002,1.1009E+000,6.2176E-002,3.5727E-002,0.0000E+000,4.0000E+000,6.9009E-002
137,1.6100E+002,2.6600E+002,2.4631E-002,1.0868E+000,5.1068E-002,2.8075E-002,0.0000E+000,4.0000E+000,5.7337E-002
138,1.6200E+002,2.6600E+002,8.6466E-003,1.0702E+000,5.3842E-002,2.9527E-002,0.0000E+000,4.0000E+000,5.9775E-002
139,1.6200E+002,2.6700E+002,-4.5126E-003,1.0878E+000,6.4080E-002,3.6726E-002,0.0000E+000,4.0000E+000,7.0472E-002
140,1.6200E+002,2.6800E+002,-2.3746E-002,1.0995E+000,7.1832E-002,3.5935E-002,0.0000E+000,4.0000E+000,7.9330E-002
141,1.6200E+002,2.6900E+002,-9.5897E-002,1.1269E+000,7.2206E-002,3.3519E-002,0.0000E+000,4.0000E+000,7.9129E-002
142,1.6200E+002,2.7000E+002,-7.9124E-002,1.0803E+000,6.5066E-002,2.9760E-002,0.0000E+000,4.0000E+000,7.1275E-002
143,1.6300E+002,2.7000E+002,-8.3027E-002,1.0731E+000,6.4656E-002,3.2168E-002,0.0000E+000,4.0000E+000,7.0535E-002
144,1.6300E+002,2.6900E+002,-7.8389E-002,1.1172E+000,7.1612E-002,3.5077E-002,0.0000E+000,4.0000E+000,7.8001E-002
145,1.6300E+002,2.6800E+002,-8.0564E-002,1.0845E+000,7.0388E-002,3.9353E-002,0.0000E+000,4.0000E+000,7.7318E-002
146,1.6300E+002,2.6700E+002,-4.3486E-002,1.0668E+000,6.2348E-002,4.3225E-002,0.0000E+000,4.0000E+000,6.8163E-002
147,1.6300E+002,2.6600E+002,-5.6651E-003,1.0425E+000,5.1404E-002,3.5029E-002,0.0000E+000,4.0000E+000,5.6949E-002
148,1.6400E+002,2.6600E+002,-2.4430E-002,1.0228E+000,4.7813E-002,3.6533E-002,0.0000E+000,4.0000E+000,5.2897E-002
149,1.6400E+002,2.6700E+002,-5.4108E-002,1.0599E+000,5.7247E-002,4.4374E-002,0.0000E+000,4.0000E+000,6.2589E-002
150,1.6400E+002,2.6800E+002,-6.8311E-002,1.0712E+000,6.4488E-002,3.8704E-002,0.0000E+000,4.0000E+000,7.0788E-002
151,1.6400E+002,2.6900E+002,-5.8332E-002,1.1079E+000,6.5203E-002,3.4941E-002,0.0000E+000,4.0000E+000,7.1431E-002
152,1.6400E+002,2.7000E+002,-6.1419E-002,1.0534E+000,5.8372E-002,3.1321E-002,0.0000E+000,4.0000E+000,6.4145E-002
153,1.6500E+002,2.7000E+002,-1.0725E-001,1.0572E+000,4.3575E-002,3.0572E-002,0.0000E+000,4.0000E+000,4.7822E-002
154,1.6500E+002,2.6900E+002,-9.6359E-002,1.1072E+000,4.8360E-002,3.5079E-002,0.0000E+000,4.0000E+000,5.2889E-002
155,1.6500E+002,2.6800E+002,-8.4073E-002,1.0669E+000,4.9782E-002,3.7077E-002,0.0000E+000,4.0000E+000,5.4744E-002
156,1.6500E+002,2.6700E+002,-7.1498E-002,1.0569E+000,4.9339E-002,4.2954E-002,0.0000E+000,4.0000E+000,5.4164E-002
157,1.6500E+002,2.6600E+002,-3.5429E-002,1.0277E+000,4.5205E-002,3.6520E-002,0.0000E+000,4.0000E+000,4.9914E-002
158,1.6600E+002,2.6600E+002,-6.9410E-002,1.0213E+000,4.3771E-002,3.7611E-002,0.0000E+000,4.0000E+000,4.8697E-002
159,1.6600E+002,2.6700E+002,-1.1661E-001,1.0491E+000,4.4947E-002,4.3380E-002,0.0000E+000,4.0000E+000,4.9646E-002
160,1.6600E+002,2.6800E+002,-1.3218E-001,1.0587E+000,3.9551E-002,3.7718E-002,0.0000E+000,4.0000E+000,4.3768E-002
161,1.6600E+002,2.6900E+002,-1.4024E-001,1.1038E+000,3.4726E-002,3.5964E-002,0.0000E+000,4.0000E+000,3.8227E-002
162,1.6600E+002,2.7000E+002,-1.6035E-001,1.0529E+000,3.3567E-002,3.1028E-002,0.0000E+000,4.0000E+000,3.7139E-002
163,1.6700E+002,2.7000E+002,2.2478E-002,1.0469E+000,3.0184E-002,3.9841E-002,0.0000E+000,4.0000E+000,3.3236E-002
164,1.6700E+002,2.6900E+002,5.9992E-002,1.1017E+000,3.0941E-002,4.3921E-002,0.0000E+000,4.0000E+000,3.4004E-002
165,1.6700E+002,2.6800E+002,9.0882E-002,1.0556E+000,3.5696E-002,4.4635E-002,0.0000E+000,4.0000E+000,3.9588E-002
166,1.6700E+002,2.6700E+002,9.8210E-002,1.0472E+000,4.1097E-002,5.0473E-002,0.0000E+000,4.0000E+000,4.5553E-002
167,1.6700E+002,2.6600E+002,1.3108E-001,1.0210E+000,4.0793E-002,4.1823E-002,0.0000E+000,4.0000E+000,4.5990E-002
168,1.6800E+002,2.6600E+002,2.1444E-001,1.0680E+000,3.9559E-002,4.7752E-002,0.0000E+000,4.0000E+000,4.5668E-002
169,1.6800E+002,2.6700E+002,1.8693E-001,1.0816E+000,3.9855E-002,5.6908E-002,0.0000E+000,4.0000E+000,4.5173E-002
170,1.6800E+002,2.6800E+002,1.8707E-001,1.0944E+000,3.4373E-002,5.0345E-002,0.0000E+000,4.0000E+000,3.9080E-002
171,1.6800E+002,2.6900E+002,1.4700E-001,1.1295E+000,2.9706E-002,4.4319E-002,0.0000E+000,4.0000E+000,3.3312E-002
172,1.6800E+002,2.7000E+002,1.1761E-001,1.0788E+000,2.8978E-002,4.1580E-002,0.0000E+000,4.0000E+000,3.2546E-002
173,1.6900E+002,2.7000E+002,1.2408E-001,1.1186E+000,2.8977E-002,4.2192E-002,0.0000E+000,4.0000E+000,3.2765E-002
174,1.6900E+002,2.6900E+002,1.4038E-001,1.1592E+000,2.9493E-002,4.3112E-002,0.0000E+000,4.0000E+000,3.3245E-002
175,1.6900E+002,2.6800E+002,1.7689E-001,1.1322E+000,3.4002E-002,5.1943E-002,0.0000E+000,4.0000E+000,3.8843E-002
176,1.6900E+002,2.6700E+002,1.6624E-001,1.1145E+000,3.9252E-002,5.7316E-002,0.0000E+000,4.0000E+000,4.4642E-002
177,1.6900E+002,2.6600E+002,1.9500E-001,1.1132E+000,3.8866E-002,5.0796E-002,0.0000E+000,4.0000E+000,4.4986E-002
178,1.7000E+002,2.6600E+002,1.9134E-001,1.1345E+000,3.8040E-002,4.4306E-002,0.0000E+000,4.0000E+000,4.4047E-002
179,1.7000E+002,2.6700E+002,1.6744E-001,1.1299E+000,3.8105E-002,4.7472E-002,0.0000E+000,4.0000E+000,4.3484E-002
180,1.7000E+002,2.6800E+002,1.8295E-001,1.1446E+000,3.2901E-002,4.4421E-002,0.0000E+000,4.0000E+000,3.7740E-002
181,1.7000E+002,2.6900E+002,1.3575E-001,1.1706E+000,2.8518E-002,3.7021E-002,0.0000E+000,4.0000E+000,3.2240E-002
182,1.7000E+002,2.7000E+002,1.1354E-001,1.1111E+000,2.8031E-002,3.6674E-002,0.0000E+000,4.0000E+000,3.1775E-002
183,1.7100E+002,2.7000E+002,1.1159E-001,1.0651E+000,2.8915E-002,3.2747E-002,0.0000E+000,4.0000E+000,3.3099E-002
184,1.7100E+002,2.6900E+002,1.0550E-001,1.1822E+000,2.9770E-002,3.6317E-002,0.0000E+000,4.0000E+000,3.3771E-002
